1,0,0
2,1,0
3,0,0.5
4,1,0.3333333333
5,0,0.5
6,0,0.4
7,0,0.3333333333
8,0,0.2857142857
9,0,0.25
10,0,0.2222222222
11,0,0.2
12,0,0.1818181818
13,0,0.1666666667
14,0,0.1538461538
15,0,0.1428571429
16,0,0.1333333333
17,0,0.125
18,1,0.1176470588
19,0,0.1666666667
20,0,0.1578947368
21,0,0.15
22,0,0.1428571429
23,0,0.1363636364
24,1,0.1304347826
25,2,0.1666666667
26,2,0.24
27,1,0.3076923077
28,5,0.3333333333
29,3,0.5
30,2,0.5862068966
31,6,0.6333333333
32,6,0.8064516129
33,2,0.96875
34,8,1
35,2,1.2058823529
36,2,1.2285714286
37,2,1.25
38,0,1.2702702703
39,7,1.2368421053
40,1,1.3846153846
41,8,1.375
42,5,1.5365853659
43,0,1.619047619
44,3,1.5813953488
45,0,1.6136363636
46,1,1.5777777778
47,2,1.5652173913
48,0,1.5744680851
49,2,1.5416666667
50,2,1.5510204082
51,6,1.56
52,5,1.6470588235
53,1,1.7115384615
54,6,1.6981132075
55,1,1.7777777778
56,4,1.7636363636
57,1,1.8035714286
58,4,1.7894736842
59,7,1.8275862069
60,4,1.9152542373
61,10,1.95
62,6,2.0819672131
63,3,2.1451612903
64,9,2.1587301587
65,3,2.265625
66,4,2.2769230769
67,8,2.303030303
68,15,2.3880597015
69,5,2.5735294118
70,8,2.6086956522
71,7,2.6857142857
72,3,2.7464788732
73,5,2.75
74,6,2.7808219178
75,4,2.8243243243
76,4,2.84
77,6,2.8552631579
78,4,2.8961038961
79,13,2.9102564103
80,2,3.0379746835
81,2,3.025
82,10,3.012345679
83,2,3.0975609756
84,5,3.0843373494
85,5,3.1071428571
86,12,3.1294117647
87,4,3.2325581395
88,2,3.2413793103
89,3,3.2272727273
90,7,3.2247191011
91,7,3.2666666667
92,11,3.3076923077
93,8,3.3913043478
94,0,3.4408602151
95,3,3.4042553191
96,12,3.4
97,14,3.4895833333
98,14,3.5979381443
99,5,3.7040816327
100,4,3.7171717172
101,6,3.72
102,7,3.7425742574
103,10,3.7745098039
104,15,3.8349514563
105,3,3.9423076923
106,5,3.9333333333
107,10,3.9433962264
108,10,4
109,7,4.0555555556
110,10,4.0825688073
111,11,4.1363636364
112,9,4.1981981982
113,11,4.2410714286
114,7,4.3008849558
115,2,4.3245614035
116,13,4.3043478261
117,6,4.3793103448
118,8,4.3931623932
119,5,4.4237288136
120,17,4.4285714286
121,2,4.5333333333
122,22,4.5123966942
123,14,4.6557377049
124,12,4.7317073171
125,3,4.7903225806
126,4,4.776
127,4,4.7698412698
128,11,4.7637795276
129,21,4.8125
130,4,4.9379844961
131,7,4.9307692308
132,29,4.9465648855
133,10,5.1287878788
134,16,5.1654135338
135,17,5.2462686567
136,16,5.3333333333
137,20,5.4117647059
138,10,5.5182481752
139,18,5.5507246377
140,14,5.6402877698
141,5,5.7
142,7,5.695035461
143,20,5.7042253521
144,0,5.8041958042
145,20,5.7638888889
146,41,5.8620689655
147,16,6.102739726
148,22,6.1700680272
149,28,6.277027027
150,11,6.4228187919
151,13,6.4533333333
152,26,6.4966887417
153,4,6.625
154,0,6.6078431373
155,3,6.5649350649
156,2,6.5419354839
157,3,6.5128205128
158,4,6.4904458599
159,4,6.4746835443
160,1,6.4591194969
161,5,6.425
162,0,6.4161490683
163,8,6.3765432099
164,0,6.3865030675
165,3,6.3475609756
166,2,6.3272727273
167,4,6.3012048193
168,6,6.2874251497
169,1,6.2857142857
170,11,6.2544378698
171,2,6.2823529412
172,3,6.2573099415
173,0,6.238372093
174,3,6.2023121387
175,3,6.183908046
176,5,6.1657142857
177,1,6.1590909091
178,9,6.1299435028
179,5,6.1460674157
180,13,6.1396648045
181,1,6.1777777778
182,13,6.1491712707
183,0,6.1868131868
184,2,6.1530054645
185,3,6.1304347826
186,3,6.1135135135
187,4,6.0967741935
188,2,6.0855614973
189,1,6.0638297872
190,6,6.037037037
191,2,6.0368421053
192,1,6.0157068063
193,8,5.9895833333
194,2,6
195,0,5.9793814433
196,3,5.9487179487
197,2,5.9336734694
198,0,5.9137055838
199,1,5.8838383838
200,6,5.8592964824
201,5,5.86
202,1,5.855721393
203,6,5.8316831683
204,4,5.8325123153
205,7,5.8235294118
206,1,5.8292682927
207,2,5.8058252427
208,6,5.7874396135
209,10,5.7884615385
210,0,5.8086124402
211,4,5.780952381
212,0,5.7725118483
213,2,5.7452830189
214,2,5.7276995305
215,1,5.7102803738
216,6,5.688372093
217,10,5.6898148148
218,8,5.7096774194
219,2,5.7201834862
220,2,5.703196347
221,0,5.6863636364
222,2,5.6606334842
223,8,5.6441441441
224,3,5.6547085202
225,0,5.6428571429
226,6,5.6177777778
227,0,5.6194690265
228,2,5.5947136564
229,1,5.5789473684
230,4,5.5589519651
231,2,5.552173913
232,0,5.5367965368
233,2,5.5129310345
234,3,5.4978540773
235,1,5.4871794872
236,2,5.4680851064
237,4,5.4533898305
238,3,5.447257384
239,9,5.4369747899
240,8,5.4518828452
241,1,5.4625
242,0,5.4439834025
243,6,5.4214876033
244,7,5.4238683128
245,0,5.4303278689
246,5,5.4081632653
247,3,5.406504065
248,5,5.3967611336
249,5,5.3951612903
250,5,5.3935742972
251,1,5.392
252,2,5.374501992
253,3,5.3611111111
254,2,5.3517786561
255,5,5.3385826772
256,5,5.337254902
257,2,5.3359375
258,4,5.3229571984
259,1,5.3178294574
260,9,5.3011583012
261,5,5.3153846154
262,2,5.3141762452
263,2,5.3015267176
264,1,5.288973384
265,2,5.2727272727
266,6,5.2603773585
267,10,5.2631578947
268,1,5.2808988764
