1,0,0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,2,0.0
9,2,0.25
10,0,0.4444444444444444
11,0,0.4
12,0,0.36363636363636365
13,0,0.3333333333333333
14,1,0.3076923076923077
15,0,0.35714285714285715
16,1,0.3333333333333333
17,0,0.375
18,1,0.35294117647058826
19,0,0.3888888888888889
20,4,0.3684210526315789
21,0,0.55
22,0,0.5238095238095238
23,0,0.5
24,0,0.4782608695652174
25,1,0.4583333333333333
26,0,0.48
27,2,0.46153846153846156
28,1,0.5185185185185185
29,1,0.5357142857142857
30,0,0.5517241379310345
31,3,0.5333333333333333
32,2,0.6129032258064516
33,3,0.65625
34,4,0.7272727272727273
35,3,0.8235294117647058
36,6,0.8857142857142857
37,6,1.0277777777777777
38,2,1.162162162162162
39,6,1.1842105263157894
40,10,1.3076923076923077
41,5,1.525
42,4,1.6097560975609757
43,4,1.6666666666666667
44,7,1.7209302325581395
45,7,1.8409090909090908
46,17,1.9555555555555555
47,12,2.282608695652174
48,17,2.4893617021276597
49,15,2.7916666666666665
50,16,3.0408163265306123
51,14,3.3
52,15,3.5098039215686274
53,7,3.730769230769231
54,8,3.792452830188679
55,21,3.8703703703703702
56,8,4.181818181818182
57,14,4.25
58,4,4.421052631578948
59,10,4.413793103448276
60,19,4.508474576271187
61,2,4.75
62,21,4.704918032786885
63,18,4.967741935483871
64,7,5.174603174603175
65,4,5.203125
66,22,5.184615384615385
67,15,5.4393939393939394
68,3,5.582089552238806
69,4,5.544117647058823
70,3,5.521739130434782
71,11,5.485714285714286
72,11,5.563380281690141
73,12,5.638888888888889
74,28,5.726027397260274
75,11,6.027027027027027
76,18,6.093333333333334
77,25,6.25
78,17,6.4935064935064934
79,12,6.628205128205129
80,22,6.69620253164557
81,6,6.8875
82,4,6.8765432098765435
83,1,6.841463414634147
84,4,6.771084337349397
85,13,6.738095238095238
86,13,6.811764705882353
87,26,6.883720930232558
88,15,7.103448275862069
89,0,7.193181818181818
90,8,7.112359550561798
91,16,7.122222222222222
92,18,7.21978021978022
93,3,7.336956521739131
94,2,7.290322580645161
95,5,7.23404255319149
96,2,7.2105263157894735
97,0,7.15625
98,16,7.082474226804123
99,25,7.173469387755102
100,18,7.353535353535354
101,28,7.46
102,5,7.663366336633663
103,6,7.637254901960785
104,8,7.621359223300971
105,1,7.625
106,19,7.561904761904762
107,8,7.669811320754717
108,12,7.672897196261682
109,3,7.712962962962963
110,21,7.669724770642202
111,21,7.790909090909091
112,17,7.90990990990991
113,46,7.991071428571429
114,36,8.327433628318584
115,11,8.570175438596491
116,19,8.591304347826087
117,0,8.681034482758621
118,0,8.606837606837606
119,0,8.533898305084746
120,1,8.46218487394958
121,4,8.4
122,1,8.363636363636363
123,3,8.30327868852459
124,2,8.260162601626016
125,3,8.209677419354838
126,3,8.168
127,0,8.126984126984127
128,3,8.062992125984252
129,16,8.0234375
130,11,8.085271317829458
131,25,8.107692307692307
132,26,8.236641221374045
133,7,8.371212121212121
134,27,8.360902255639099
135,28,8.5
136,12,8.644444444444444
137,10,8.669117647058824
138,16,8.678832116788321
139,11,8.731884057971014
140,23,8.748201438848922
141,33,8.85
142,38,9.02127659574468
143,28,9.225352112676056
144,18,9.356643356643357
145,10,9.416666666666666
146,23,9.420689655172414
147,30,9.513698630136986
148,30,9.653061224489797
149,23,9.79054054054054
150,41,9.879194630872483
151,14,10.086666666666666
152,41,10.112582781456954
153,17,10.31578947368421
154,21,10.359477124183007
155,26,10.428571428571429
156,24,10.529032258064516
157,12,10.615384615384615
158,24,10.624203821656051
159,43,10.708860759493671
160,29,10.91194968553459
161,36,11.025
162,43,11.180124223602485
163,26,11.376543209876543
164,17,11.466257668711657
165,23,11.5
166,28,11.56969696969697
167,38,11.668674698795181
168,31,11.826347305389222
169,20,11.94047619047619
170,24,11.988165680473372
171,19,12.058823529411764
172,29,12.099415204678362
173,8,12.19767441860465
174,22,12.173410404624278
175,8,12.229885057471265
176,21,12.205714285714286
177,9,12.255681818181818
178,13,12.23728813559322
179,25,12.241573033707866
180,26,12.312849162011172
181,13,12.38888888888889
182,11,12.392265193370166
183,9,12.384615384615385
184,23,12.366120218579235
185,27,12.423913043478262
186,41,12.502702702702702
187,24,12.655913978494624
188,2,12.716577540106952
189,20,12.659574468085106
190,18,12.698412698412698
191,6,12.726315789473684
192,23,12.69109947643979
193,21,12.744791666666666
194,19,12.787564766839377
195,32,12.81958762886598
196,16,12.917948717948718
197,27,12.933673469387756
198,16,13.00507614213198
199,10,13.02020202020202
200,19,13.00502512562814
201,47,13.035
202,38,13.203980099502488
203,30,13.326732673267326
204,24,13.408866995073891
205,43,13.46078431372549
206,39,13.604878048780488
207,5,13.728155339805825
208,17,13.68599033816425
209,28,13.701923076923077
210,27,13.770334928229666
211,20,13.833333333333334
212,6,13.862559241706162
213,19,13.825471698113208
214,30,13.849765258215962
215,20,13.925233644859814
216,12,13.953488372093023
217,21,13.944444444444445
218,12,13.976958525345623
219,28,13.96788990825688
220,21,14.031963470319635
221,23,14.063636363636364
222,41,14.104072398190045
223,12,14.225225225225225
224,19,14.215246636771301
225,9,14.236607142857142
226,2,14.213333333333333
227,21,14.15929203539823
228,7,14.189427312775331
229,6,14.157894736842104
230,9,14.12227074235808
231,6,14.1
232,7,14.064935064935066
233,15,14.03448275862069
234,25,14.03862660944206
235,14,14.085470085470085
236,13,14.085106382978724
237,10,14.080508474576272
238,10,14.063291139240507
239,6,14.046218487394958
240,18,14.01255230125523
241,9,14.029166666666667
242,7,14.008298755186722
243,9,13.979338842975206
244,5,13.958847736625515
245,8,13.922131147540984
246,5,13.89795918367347
247,6,13.861788617886178
248,6,13.82995951417004
249,4,13.798387096774194
250,8,13.759036144578314
251,10,13.736
252,4,13.721115537848606
