1,0,0.1,0
2,0,0.1,0.0
3,0,0.1,0.0
4,0,0.1,0.0
5,0,0.1,0.0
6,0,0.1,0.0
7,0,0.1,0.0
8,0,0.1,0.0
9,0,0.1,0.0
10,0,0.1,0.0
11,0,0.1,0.0
12,0,0.1,0.0
13,0,0.1,0.0
14,0,0.1,0.0
15,0,0.1,0.0
16,0,0.1,0.0
17,0,0.1,0.0
18,0,0.1,0.0
19,3,0.1,0.0
20,0,0.1,0.15789473684210525
21,0,0.1,0.15
22,0,0.1,0.14285714285714285
23,0,0.1,0.13636363636363635
24,0,0.1,0.13043478260869565
25,0,0.1,0.125
26,0,0.1,0.12
27,0,0.1,0.11538461538461539
28,0,0.1,0.1111111111111111
29,0,0.1,0.10714285714285714
30,0,0.1,0.10344827586206896
31,0,0.1,0.1
32,0,0.1,0.0967741935483871
33,0,0.1,0.09375
34,0,0.1,0.09090909090909091
35,0,0.1,0.08823529411764706
36,0,0.1,0.08571428571428572
37,0,0.1,0.08333333333333333
38,0,0.1,0.08108108108108109
39,0,0.1,0.07894736842105263
40,0,0.1,0.07692307692307693
41,0,0.1,0.075
42,0,0.1,0.07317073170731707
43,0,0.1,0.07142857142857142
44,0,0.1,0.06976744186046512
45,0,0.1,0.06818181818181818
46,0,0.1,0.06666666666666667
47,0,0.1,0.06521739130434782
48,0,0.1,0.06382978723404255
49,0,0.1,0.0625
50,0,0.1,0.061224489795918366
51,0,0.1,0.06
52,0,0.1,0.058823529411764705
53,0,0.1,0.057692307692307696
54,0,0.1,0.05660377358490566
55,0,0.1,0.05555555555555555
56,0,0.1,0.05454545454545454
57,0,0.1,0.05357142857142857
58,0,0.1,0.05263157894736842
59,0,0.1,0.05172413793103448
60,0,0.1,0.05084745762711865
61,3,0.1,0.05
62,0,0.1,0.09836065573770492
63,0,0.1,0.0967741935483871
64,1,0.1,0.09523809523809523
65,0,0.1,0.109375
66,0,0.1,0.1076923076923077
67,2,0.1,0.10606060606060606
68,2,0.1,0.13432835820895522
69,3,0.1,0.16176470588235295
70,0,0.1,0.2028985507246377
71,0,0.1,0.2
72,0,0.1,0.19718309859154928
73,0,0.1,0.19444444444444445
74,0,0.1,0.1917808219178082
75,0,0.1,0.1891891891891892
76,0,0.1,0.18666666666666668
77,0,0.1,0.18421052631578946
78,0,0.1,0.18181818181818182
79,1,0.1,0.1794871794871795
80,0,0.1,0.189873417721519
81,1,0.1,0.1875
82,0,0.1,0.19753086419753085
83,3,0.1,0.1951219512195122
84,2,0.1,0.2289156626506024
85,1,0.1,0.25
86,0,0.1,0.25882352941176473
87,0,0.1,0.2558139534883721
88,0,0.1,0.25287356321839083
89,0,0.1,0.25
90,0,0.1,0.24719101123595505
91,0,0.1,0.24444444444444444
92,0,0.1,0.24175824175824176
93,0,0.1,0.2391304347826087
94,0,0.1,0.23655913978494625
95,0,0.1,0.23404255319148937
96,0,0.1,0.23157894736842105
97,1,0.1,0.22916666666666666
98,0,0.1,0.23711340206185566
99,0,0.1,0.23469387755102042
100,1,0.1,0.23232323232323232
101,0,0.1,0.24
102,3,0.1,0.2376237623762376
103,2,0.1,0.2647058823529412
104,0,0.1,0.2815533980582524
105,0,0.1,0.27884615384615385
106,0,0.1,0.2761904761904762
107,0,0.1,0.27358490566037735
108,0,0.1,0.27102803738317754
109,0,0.1,0.26851851851851855
110,0,0.1,0.26605504587155965
111,0,0.1,0.2636363636363636
112,0,0.1,0.26126126126126126
113,0,0.1,0.25892857142857145
114,0,0.1,0.25663716814159293
115,0,0.1,0.2543859649122807
116,0,0.1,0.25217391304347825
117,0,0.1,0.25
118,0,0.1,0.24786324786324787
119,1,0.1,0.2457627118644068
120,0,0.1,0.25210084033613445
121,2,0.1,0.25
122,3,0.1,0.2644628099173554
123,1,0.1,0.28688524590163933
124,2,0.1,0.2926829268292683
125,3,0.1,0.3064516129032258
126,3,0.1,0.328
127,6,0.1,0.3492063492063492
128,3,0.1,0.3937007874015748
129,0,0.1,0.4140625
130,1,0.1,0.4108527131782946
131,2,0.1,0.4153846153846154
132,0,0.1,0.42748091603053434
133,0,0.1,0.42424242424242425
134,0,0.1,0.42105263157894735
135,1,0.1,0.417910447761194
136,0,0.1,0.4222222222222222
137,2,0.1,0.41911764705882354
138,1,0.1,0.4306569343065693
139,2,0.1,0.43478260869565216
140,0,0.1,0.4460431654676259
141,0,0.1,0.44285714285714284
142,0,0.1,0.4397163120567376
143,0,0.1,0.43661971830985913
144,1,0.1,0.43356643356643354
145,0,0.1,0.4375
146,2,0.1,0.43448275862068964
147,1,0.1,0.4452054794520548
148,0,0.1,0.4489795918367347
149,1,0.1,0.44594594594594594
150,2,0.1,0.44966442953020136
151,0,0.1,0.46
152,0,0.1,0.45695364238410596
153,0,0.1,0.45394736842105265
154,0,0.1,0.45098039215686275
155,2,0.1,0.44805194805194803
156,1,0.1,0.45806451612903226
157,0,0.1,0.46153846153846156
158,0,0.1,0.4585987261146497
159,0,0.1,0.45569620253164556
160,4,0.1,0.4528301886792453
161,1,0.1,0.475
162,1,0.1,0.4782608695652174
163,0,0.1,0.48148148148148145
164,1,0.1,0.4785276073619632
165,0,0.1,0.4817073170731707
166,1,0.1,0.47878787878787876
167,0,0.1,0.4819277108433735
168,2,0.1,0.47904191616766467
169,0,0.1,0.4880952380952381
170,0,0.1,0.48520710059171596
171,2,0.1,0.4823529411764706
172,2,0.1,0.49122807017543857
173,0,0.1,0.5
174,0,0.1,0.49710982658959535
175,2,0.1,0.4942528735632184
176,0,0.1,0.5028571428571429
177,0,0.1,0.5
178,1,0.1,0.4971751412429379
179,0,0.1,0.5
180,0,0.1,0.4972067039106145
181,0,0.1,0.49444444444444446
182,0,0.1,0.49171270718232046
183,0,0.1,0.489010989010989
184,0,0.1,0.48633879781420764
185,0,0.1,0.483695652173913
186,0,0.1,0.4810810810810811
187,0,0.1,0.478494623655914
188,0,0.1,0.47593582887700536
189,0,0.1,0.4734042553191489
190,0,0.1,0.4708994708994709
191,0,0.1,0.46842105263157896
192,0,0.1,0.46596858638743455
193,0,0.1,0.4635416666666667
194,0,0.1,0.46113989637305697
195,0,0.1,0.4587628865979381
196,2,0.1,0.4564102564102564
197,4,0.1,0.4642857142857143
198,4,0.1,0.48223350253807107
199,3,0.1,0.5
200,6,0.1,0.5125628140703518
201,1,0.1,0.54
202,1,0.1,0.5422885572139303
203,0,0.1,0.5445544554455446
204,0,0.1,0.541871921182266
205,0,0.1,0.5392156862745098
206,0,0.1,0.5365853658536586
207,2,0.1,0.5339805825242718
208,2,0.1,0.5410628019323671
209,1,0.1,0.5480769230769231
210,0,0.1,0.5502392344497608
211,2,0.1,0.5476190476190477
212,0,0.1,0.5545023696682464
213,0,0.1,0.5518867924528302
